service_date,day_type,bus,rail_boardings,total_rides,calculated_total,day_of_week,day_type_num,month,year,ridership_tier,rolling_avg,rolling_std,anomaly
2008-05-15 00:00:00,W,1092014,662730,1754744,1754744,3,0,5,2008,High,1483588.4285714286,462707.0626313692,False
2008-05-16 00:00:00,W,1110816,668057,1778873,1778873,4,0,5,2008,High,1483870.2857142857,462916.0649151948,False
2008-05-17 00:00:00,A,749048,350884,1099932,1099932,5,1,5,2008,High,1488251.142857143,458462.14839737886,False
2008-05-18 00:00:00,U,518114,248679,766793,766793,6,2,5,2008,Medium,1511587.4285714286,407210.5305632653,False
2008-05-19 00:00:00,W,1076847,614865,1691712,1691712,0,0,5,2008,High,1510263.857142857,406506.803097406,False
2008-05-20 00:00:00,W,1085719,634661,1720380,1720380,1,0,5,2008,High,1506703.857142857,404208.02722254285,False
2008-05-21 00:00:00,W,1108988,647342,1756330,1756330,2,0,5,2008,High,1509823.4285714286,406337.70256189955,False
2008-05-22 00:00:00,W,1097500,649513,1747013,1747013,3,0,5,2008,High,1508719.0,405570.84035714035,False
2008-05-23 00:00:00,W,1074370,622769,1697139,1697139,4,0,5,2008,High,1497042.7142857143,397595.0205999844,False
2008-05-24 00:00:00,A,692374,371905,1064279,1064279,5,1,5,2008,High,1491949.4285714286,403711.2673932733,False
2008-05-25 00:00:00,U,502997,284612,787609,787609,6,2,5,2008,Medium,1494923.142857143,397508.5779172656,False
2008-05-26 00:00:00,U,460848,274870,735718,735718,0,2,5,2008,Medium,1358352.5714285714,475251.5763413645,False
2008-05-27 00:00:00,W,1026141,626634,1652775,1652775,1,0,5,2008,High,1348694.7142857143,467288.6604062179,False
2008-05-28 00:00:00,W,1105899,647402,1753301,1753301,2,0,5,2008,High,1348262.0,466849.46939636365,False
2008-05-29 00:00:00,W,1090598,653634,1744232,1744232,3,0,5,2008,High,1347864.7142857143,466454.5955934379,False
2008-05-30 00:00:00,W,1079526,637842,1717368,1717368,4,0,5,2008,High,1350754.5714285714,469034.65242874325,False
2008-05-31 00:00:00,A,788945,374327,1163272,1163272,5,1,5,2008,High,1364896.4285714286,460369.8780643145,False
2008-06-01 00:00:00,U,566162,279274,845436,845436,6,2,6,2008,Medium,1373157.4285714286,448654.1356456571,False
2008-06-02 00:00:00,W,1098574,638006,1736580,1736580,0,0,6,2008,High,1516137.7142857143,362947.79381186754,False
2008-06-03 00:00:00,W,1073873,643040,1716913,1716913,1,0,6,2008,High,1525300.2857142857,367749.8934279045,False
2008-06-04 00:00:00,W,1114498,656098,1770596,1770596,2,0,6,2008,High,1527771.0,369590.5020934164,False
2008-06-05 00:00:00,W,1104182,673642,1777824,1777824,3,0,6,2008,High,1532569.857142857,373071.21092021174,False
2008-06-06 00:00:00,W,1087144,661938,1749082,1749082,4,0,6,2008,High,1537100.4285714286,375871.48565338465,False
2008-06-07 00:00:00,A,708308,358623,1066931,1066931,5,1,6,2008,High,1523337.4285714286,393205.18365854415,False
2008-06-08 00:00:00,U,494209,281814,776023,776023,6,2,6,2008,Medium,1513421.2857142857,413501.73272579565,False
2008-06-09 00:00:00,W,1032999,630410,1663409,1663409,0,0,6,2008,High,1502968.2857142857,407805.86558136804,False
2008-06-10 00:00:00,W,1117614,685952,1803566,1803566,1,0,6,2008,High,1515347.2857142857,416602.8707677156,False
2008-06-11 00:00:00,W,1100852,696784,1797636,1797636,2,0,6,2008,High,1519210.142857143,419479.49334122,False
2008-06-12 00:00:00,W,1026283,681143,1707426,1707426,3,0,6,2008,High,1509153.2857142857,413040.42803487816,False
2008-06-13 00:00:00,W,1084190,655268,1739458,1739458,4,0,6,2008,High,1507778.4285714286,412123.68956534116,False
2008-06-14 00:00:00,A,785252,368109,1153361,1153361,5,1,6,2008,High,1520125.5714285714,397759.0786405126,False
2008-06-15 00:00:00,U,495972,235961,731933,731933,6,2,6,2008,Medium,1513827.0,411613.6733799432,False
2008-06-16 00:00:00,W,999214,614395,1613609,1613609,0,0,6,2008,High,1506712.7142857143,409019.61608448817,False
2008-06-17 00:00:00,W,1033341,643362,1676703,1676703,1,0,6,2008,High,1488589.4285714286,396286.49729997525,False
2008-06-18 00:00:00,W,1043814,654284,1698098,1698098,2,0,6,2008,High,1474369.7142857143,384973.2856366823,False
2008-06-19 00:00:00,W,1037717,659852,1697569,1697569,3,0,6,2008,High,1472961.5714285714,383995.5279018453,False
2008-06-20 00:00:00,W,996558,662324,1658882,1658882,4,0,6,2008,High,1461450.7142857143,375795.59008974914,False
2008-06-21 00:00:00,A,741561,399150,1140711,1140711,5,1,6,2008,High,1459643.5714285714,377550.39069853583,False
2008-06-22 00:00:00,U,531761,282226,813987,813987,6,2,6,2008,Medium,1471365.5714285714,351571.159362203,False
2008-06-23 00:00:00,W,1019631,625987,1645618,1645618,0,0,6,2008,High,1475938.2857142857,353929.84908769117,False
2008-06-24 00:00:00,W,1046337,666522,1712859,1712859,1,0,6,2008,High,1481103.4285714286,357592.9324203011,False
2008-06-25 00:00:00,W,1005969,662936,1668905,1668905,2,0,6,2008,High,1476933.0,354799.77235571103,False
2008-06-26 00:00:00,W,1052301,685526,1737827,1737827,3,0,6,2008,High,1482684.142857143,359270.3661619484,False
2008-06-27 00:00:00,W,1019687,693555,1713242,1713242,4,0,6,2008,High,1490449.857142857,364266.4483618281,False
2008-06-28 00:00:00,A,730245,483016,1213261,1213261,5,1,6,2008,High,1500814.142857143,353530.9363673947,False
2008-06-29 00:00:00,U,505046,412562,917608,917608,6,2,6,2008,Medium,1515617.142857143,320616.2599980543,False
2008-06-30 00:00:00,W,1037295,679631,1716926,1716926,0,0,6,2008,High,1525804.0,326513.7428827925,False
2008-07-01 00:00:00,W,1098281,694175,1792456,1792456,1,0,7,2008,High,1537175.0,335379.37830164336,False
2008-07-02 00:00:00,W,1043654,675750,1719404,1719404,2,0,7,2008,High,1544389.142857143,339206.4938649311,False
2008-07-03 00:00:00,W,1143777,905742,2049519,2049519,3,0,7,2008,High,1588916.5714285714,386053.83856307104,False
2008-07-04 00:00:00,U,606974,421170,1028144,1028144,4,2,7,2008,High,1491045.4285714286,433240.3370847216,False
2008-07-05 00:00:00,A,675949,409554,1085503,1085503,5,1,7,2008,High,1472794.2857142857,449286.8202624791,False
2008-07-06 00:00:00,U,520542,324341,844883,844883,6,2,7,2008,Medium,1462405.0,464836.36749003537,False
2008-07-07 00:00:00,W,990782,608485,1599267,1599267,0,0,7,2008,High,1445596.5714285714,456145.02371389576,False
2008-07-08 00:00:00,W,1052665,666338,1719003,1719003,1,0,7,2008,High,1435103.2857142857,447600.74185100466,False
2008-07-09 00:00:00,W,1093064,686636,1779700,1779700,2,0,7,2008,High,1443717.0,454510.5740372437,False
2008-07-10 00:00:00,W,1029219,674645,1703864,1703864,3,0,7,2008,High,1394337.7142857143,392235.3402553586,False
2008-07-11 00:00:00,W,1059114,682404,1741518,1741518,4,0,7,2008,High,1496248.2857142857,373458.4616115097,False
2008-07-12 00:00:00,A,718369,361910,1080279,1080279,5,1,7,2008,High,1495502.0,374420.03899808927,False
2008-07-13 00:00:00,U,553236,291565,844801,844801,6,2,7,2008,Medium,1495490.2857142857,374443.7877037114,False
2008-07-14 00:00:00,W,1058694,637119,1695813,1695813,0,0,7,2008,High,1509282.5714285714,380630.3750170449,False
2008-07-15 00:00:00,W,1088616,655456,1744072,1744072,1,0,7,2008,High,1512863.857142857,383042.7592908395,False
2008-07-16 00:00:00,W,1063054,651228,1714282,1714282,2,0,7,2008,High,1503518.4285714286,376184.1115202541,False
2008-07-17 00:00:00,W,1070349,656485,1726834,1726834,3,0,7,2008,High,1506799.857142857,378317.11490909324,False
2008-07-18 00:00:00,W,1050847,664271,1715118,1715118,4,0,7,2008,High,1503028.4285714286,375709.8421525353,False
2008-07-19 00:00:00,A,675968,342834,1018802,1018802,5,1,7,2008,High,1494246.0,387764.00691442564,False
2008-07-20 00:00:00,U,546570,284611,831181,831181,6,2,7,2008,Medium,1492300.2857142857,391581.2891174733,False
2008-07-21 00:00:00,W,1024212,635587,1659799,1659799,0,0,7,2008,High,1487155.4285714286,388687.65168785147,False
2008-07-22 00:00:00,W,1077279,666303,1743582,1743582,1,0,7,2008,High,1487085.4285714286,388633.711654839,False
2008-07-23 00:00:00,W,1082583,672801,1755384,1755384,2,0,7,2008,High,1492957.142857143,392925.2416530914,False
2008-07-24 00:00:00,W,1062708,695993,1758701,1758701,3,0,7,2008,High,1497509.5714285714,396257.03237286495,False
2008-07-25 00:00:00,W,1032058,683549,1715607,1715607,4,0,7,2008,High,1497579.4285714286,396301.8294670739,False
2008-07-26 00:00:00,A,733901,446775,1180676,1180676,5,1,7,2008,High,1520704.2857142857,367375.25865691487,False
2008-07-27 00:00:00,U,520244,291389,811633,811633,6,2,7,2008,Medium,1517911.7142857143,373513.19064958754,False
2008-07-28 00:00:00,W,996509,622637,1619146,1619146,0,0,7,2008,High,1512104.142857143,371248.5477167643,False
2008-07-29 00:00:00,W,1014276,654547,1668823,1668823,1,0,7,2008,High,1501424.2857142857,364493.55080883857,False
2008-07-30 00:00:00,W,1009837,641527,1651364,1651364,2,0,7,2008,High,1486564.2857142857,354394.7741637409,False
2008-07-31 00:00:00,W,976117,652936,1629053,1629053,3,0,7,2008,High,1468043.142857143,340934.3409501903,False
2008-08-01 00:00:00,W,1081564,766911,1848475,1848475,4,0,8,2008,High,1487024.2857142857,360170.3062699213,False
2008-08-02 00:00:00,A,764749,502705,1267454,1267454,5,1,8,2008,High,1499421.142857143,349194.7787054385,False
2008-08-03 00:00:00,U,549191,403165,952356,952356,6,2,8,2008,Medium,1519524.4285714286,304143.8002134561,False
2008-08-04 00:00:00,W,929003,636533,1565536,1565536,0,0,8,2008,High,1511865.857142857,301883.73546970024,False
2008-08-05 00:00:00,W,997379,673384,1670763,1670763,1,0,8,2008,High,1512143.0,302052.6880374743,False
2008-08-06 00:00:00,W,1020516,684080,1704596,1704596,2,0,8,2008,High,1519747.5714285714,306775.11359455046,False
2008-08-07 00:00:00,W,1024746,683487,1708233,1708233,3,0,8,2008,High,1531059.0,312876.2436597951,False
2008-08-08 00:00:00,W,1041165,713105,1754270,1754270,4,0,8,2008,High,1517601.142857143,298650.21321294893,False
2008-08-09 00:00:00,A,770627,431699,1202326,1202326,5,1,8,2008,High,1508297.142857143,308591.0375736902,False
2008-08-10 00:00:00,U,542860,314698,857558,857558,6,2,8,2008,Medium,1494754.5714285714,337756.7270150955,False
2008-08-11 00:00:00,W,969826,623874,1593700,1593700,0,0,8,2008,High,1498778.0,338906.2090574086,False
2008-08-12 00:00:00,W,989226,632942,1622168,1622168,1,0,8,2008,High,1491835.857142857,335274.36766247667,False
2008-08-13 00:00:00,W,973719,627548,1601267,1601267,2,0,8,2008,High,1477074.5714285714,326505.8543159933,False
2008-08-14 00:00:00,W,993155,638565,1631720,1631720,3,0,8,2008,High,1466144.142857143,318664.1667473883,False
2008-08-15 00:00:00,W,1038006,651338,1689344,1689344,4,0,8,2008,High,1456869.0,309698.93331050494,False
2008-08-16 00:00:00,A,748347,414784,1163131,1163131,5,1,8,2008,High,1451269.7142857143,315370.4133114521,False
2008-08-17 00:00:00,U,539476,317781,857257,857257,6,2,8,2008,Medium,1451226.7142857143,315464.8627193993,False
2008-08-18 00:00:00,W,974311,621522,1595833,1595833,0,0,8,2008,High,1451531.4285714286,315626.4058539521,False
2008-08-19 00:00:00,W,1012560,662493,1675053,1675053,1,0,8,2008,High,1459086.4285714286,320979.14668601693,False
2008-08-20 00:00:00,W,1019019,671769,1690788,1690788,2,0,8,2008,High,1471875.142857143,329264.6150800404,False
2008-08-21 00:00:00,W,1006682,679508,1686190,1686190,3,0,8,2008,High,1479656.5714285714,334277.2665731497,False
2008-08-22 00:00:00,W,1009399,677130,1686529,1686529,4,0,8,2008,High,1479254.4285714286,333984.5299949534,False
2008-08-23 00:00:00,A,750128,387758,1137886,1137886,5,1,8,2008,High,1475648.0,338078.22943316575,False
2008-08-24 00:00:00,U,547427,295072,842499,842499,6,2,8,2008,Medium,1473539.7142857143,342593.16215676145,False
2008-08-25 00:00:00,W,1012339,631974,1644313,1644313,0,0,8,2008,High,1480465.4285714286,345950.9978050117,False
2008-08-26 00:00:00,W,1051063,653148,1704211,1704211,1,0,8,2008,High,1484630.857142857,348847.83203827846,False
2008-08-27 00:00:00,W,1040926,650396,1691322,1691322,2,0,8,2008,High,1484707.142857143,348900.48240982264,False
2008-08-28 00:00:00,W,1022254,678635,1700889,1700889,3,0,8,2008,High,1486807.0,350356.406056743,False
2008-08-29 00:00:00,W,1080840,681463,1762303,1762303,4,0,8,2008,High,1497631.857142857,358628.54357418354,False
2008-08-30 00:00:00,A,766930,395205,1162135,1162135,5,1,8,2008,High,1501096.0,354669.71748797095,False
2008-08-31 00:00:00,U,557427,325462,882889,882889,6,2,8,2008,Medium,1506866.0,342281.6791177461,False
2008-09-01 00:00:00,U,500748,293458,794206,794206,0,2,9,2008,Medium,1385422.142857143,425968.0762461061,False
2008-09-02 00:00:00,W,1131494,681719,1813213,1813213,1,0,9,2008,High,1400993.857142857,441281.1171088201,False
2008-09-03 00:00:00,W,1166955,710304,1877259,1877259,2,0,9,2008,High,1427556.2857142857,466542.82822077157,False
2008-09-04 00:00:00,W,1025296,653827,1679123,1679123,3,0,9,2008,High,1424446.857142857,464485.4900139233,False
2008-09-05 00:00:00,W,1171756,698545,1870301,1870301,4,0,9,2008,High,1439875.142857143,479140.4703627886,False
2008-09-06 00:00:00,A,778425,416356,1194781,1194781,5,1,9,2008,High,1444538.857142857,476135.9823847324,False
2008-09-07 00:00:00,U,529779,273883,803662,803662,6,2,9,2008,Medium,1433220.7142857143,492376.67217578756,False
2008-09-08 00:00:00,W,1058699,651127,1709826,1709826,0,0,9,2008,High,1564023.5714285714,408862.9947328916,False
2008-09-09 00:00:00,W,1176865,712792,1889657,1889657,1,0,9,2008,High,1574944.142857143,417556.5105668998,False
2008-09-10 00:00:00,W,1167063,719905,1886968,1886968,2,0,9,2008,High,1576331.142857143,418742.51939484105,False
2008-09-11 00:00:00,W,1156490,719806,1876296,1876296,3,0,9,2008,High,1604498.7142857143,433191.7686120474,False
2008-09-12 00:00:00,W,1120112,700943,1821055,1821055,4,0,9,2008,High,1597463.5714285714,428530.42822839855,False
2008-09-13 00:00:00,A,597639,317145,914784,914784,5,1,9,2008,Medium,1557464.0,482101.01835921925,False
2008-09-14 00:00:00,U,399483,231026,630509,630509,6,2,9,2008,Medium,1532727.857142857,529350.7549969171,False
2008-09-15 00:00:00,W,1140716,692029,1832745,1832745,0,0,9,2008,High,1550287.7142857143,538169.9583804678,False
2008-09-16 00:00:00,W,1168626,731344,1899970,1899970,1,0,9,2008,High,1551761.0,539266.8509930833,False
2008-09-17 00:00:00,W,1172871,740575,1913446,1913446,2,0,9,2008,High,1555543.5714285714,542095.4053377339,False
2008-09-18 00:00:00,W,1169932,739141,1909073,1909073,3,0,9,2008,High,1560226.0,545458.8330631953,False
2008-09-19 00:00:00,W,1174967,743560,1918527,1918527,4,0,9,2008,High,1574150.5714285714,554397.9640014458,False
2008-09-20 00:00:00,A,791707,447679,1239386,1239386,5,1,9,2008,High,1620522.2857142857,501064.4180973474,False
2008-09-21 00:00:00,U,551489,317922,869411,869411,6,2,9,2008,Medium,1654651.142857143,424712.0027946047,False
2008-09-22 00:00:00,W,1140486,690356,1830842,1830842,0,0,9,2008,High,1654379.2857142857,424579.5941774634,False
2008-09-23 00:00:00,W,1163232,707370,1870602,1870602,1,0,9,2008,High,1650183.857142857,421884.9058362612,False
2008-09-24 00:00:00,W,1148720,713572,1862292,1862292,2,0,9,2008,High,1642876.142857143,416979.28250350495,False
2008-09-25 00:00:00,W,1162318,720003,1882321,1882321,3,0,9,2008,High,1639054.4285714286,414246.5382236534,False
2008-09-26 00:00:00,W,1090515,708141,1798656,1798656,4,0,9,2008,High,1621930.0,403095.5609666215,False
2008-09-27 00:00:00,A,753562,409500,1163062,1163062,5,1,9,2008,High,1611026.5714285714,415993.5744358894,False
2008-09-28 00:00:00,U,508469,280560,789029,789029,6,2,9,2008,Medium,1599543.4285714286,440277.7981933088,False
2008-09-29 00:00:00,W,1074139,671489,1745628,1745628,0,0,9,2008,High,1587370.0,433949.22203217406,False
2008-09-30 00:00:00,W,1137377,706085,1843462,1843462,1,0,9,2008,High,1583492.857142857,431108.85802328243,False
2008-10-01 00:00:00,W,1197836,724444,1922280,1922280,2,0,10,2008,High,1592062.5714285714,438113.90658969205,False
2008-10-02 00:00:00,W,1180204,731452,1911656,1911656,3,0,10,2008,High,1596253.2857142857,441480.4337886717,False
2008-10-03 00:00:00,W,1211992,706967,1918959,1918959,4,0,10,2008,High,1613439.4285714286,452867.60671077785,False
2008-10-04 00:00:00,A,778642,387182,1165824,1165824,5,1,10,2008,High,1613834.0,452410.7774228292,False
2008-10-05 00:00:00,U,512429,271121,783550,783550,6,2,10,2008,Medium,1613051.2857142857,454077.2719316616,False
2008-10-06 00:00:00,W,1166019,698883,1864902,1864902,0,0,10,2008,High,1630090.4285714286,462049.21882480674,False
2008-10-07 00:00:00,W,1133103,689214,1822317,1822317,1,0,10,2008,High,1627069.7142857143,460488.2622400922,False
2008-10-08 00:00:00,W,1141745,693515,1835260,1835260,2,0,10,2008,High,1614638.2857142857,452292.11381683423,False
2008-10-09 00:00:00,W,1161478,703190,1864668,1864668,3,0,10,2008,High,1607925.7142857143,447472.31989725755,False
2008-10-10 00:00:00,W,1169810,716085,1885895,1885895,4,0,10,2008,High,1603202.2857142857,443801.36434772296,False
2008-10-11 00:00:00,A,750797,444185,1194982,1194982,5,1,10,2008,High,1607367.7142857143,439124.22070704197,False
2008-10-12 00:00:00,U,495211,436316,931527,931527,6,2,10,2008,Medium,1628507.2857142857,394110.25564415334,False
2008-10-13 00:00:00,W,909500,599831,1509331,1509331,0,0,10,2008,High,1577711.4285714286,381269.01133750915,False
2008-10-14 00:00:00,W,1165787,704419,1870206,1870206,1,0,10,2008,High,1584552.7142857143,386779.4204382742,False
2008-10-15 00:00:00,W,1115651,694445,1810096,1810096,2,0,10,2008,High,1580957.857142857,384169.0361639506,False
2008-10-16 00:00:00,W,1166556,715760,1882316,1882316,3,0,10,2008,High,1583479.0,386392.69361190376,False
2008-10-17 00:00:00,W,1162723,709679,1872402,1872402,4,0,10,2008,High,1581551.4285714286,384662.39228092163,False
2008-10-18 00:00:00,A,766941,425998,1192939,1192939,5,1,10,2008,High,1581259.5714285714,385005.2026665115,False
2008-10-19 00:00:00,U,537382,296713,834095,834095,6,2,10,2008,Medium,1567340.7142857143,413142.50503819407,False
2008-10-20 00:00:00,W,1092061,674708,1766769,1766769,0,0,10,2008,High,1604117.5714285714,418540.94392657443,False
2008-10-21 00:00:00,W,1158146,701303,1859449,1859449,1,0,10,2008,High,1602580.857142857,417419.390744854,False
2008-10-22 00:00:00,W,1149832,699333,1849165,1849165,2,0,10,2008,High,1608162.142857143,420903.16312283155,False
2008-10-23 00:00:00,W,1144729,703527,1848256,1848256,3,0,10,2008,High,1603296.4285714286,417387.875759005,False
2008-10-24 00:00:00,W,1036465,675065,1711530,1711530,4,0,10,2008,High,1580314.7142857143,404325.65588755393,False
2008-10-25 00:00:00,A,718718,391521,1110239,1110239,5,1,10,2008,High,1568500.4285714286,418491.2599182311,False
2008-10-26 00:00:00,U,492388,269253,761641,761641,6,2,10,2008,Medium,1558149.857142857,440024.70980329334,False
2008-10-27 00:00:00,W,1085873,677343,1763216,1763216,0,0,10,2008,High,1557642.2857142857,439745.9198604361,False
2008-10-28 00:00:00,W,1129560,690269,1819829,1819829,1,0,10,2008,High,1551982.2857142857,435447.887307503,False
2008-10-29 00:00:00,W,1123289,696994,1820283,1820283,2,0,10,2008,High,1547856.2857142857,432288.04360198835,False
2008-10-30 00:00:00,W,1142793,709395,1852188,1852188,3,0,10,2008,High,1548418.0,432745.7512142626,False
2008-10-31 00:00:00,W,1135299,709363,1844662,1844662,4,0,10,2008,High,1567436.857142857,443891.1795449485,False
2008-11-01 00:00:00,A,734026,385865,1119891,1119891,5,1,11,2008,High,1568815.7142857143,442246.23243305786,False
